CustomerID,Name,Region,State,City,JoinDate,PurchaDate,PerformanceScore,PreferredContactMethod
HG-14965,Henry Goldwyn,Central,Illinois,Chicago,1/1/2020,9/20/2011,Medium,Phone
RB-19645,Robert Barroso,South,Tennessee,Memphis,1/1/2020,8/23/2011,High,Phone
SZ-20035,Sam Zeldin,East,New York,New York City,1/1/2020,9/7/2011,High,Email
KS-16300,Karen Seio,South,North Carolina,Raleigh,1/1/2020,1/13/2012,High,Phone
SC-20050,Sample Company A,West,California,Los Angeles,1/1/2020,3/18/2011,Medium,Phone
AB-10060,Adam Bellavance,West,California,Los Angeles,1/1/2020,9/18/2012,Low,Phone
EH-14125,Eugene Hildebrand,South,Virginia,Newport News,1/1/2020,10/19/2011,Medium,Email
CC-12475,Cindy Chapman,West,California,Los Angeles,1/1/2020,5/16/2011,Low,SMS
TM-21010,Tamara Manning,South,Mississippi,Jackson,1/1/2020,2/22/2011,Low,Phone
SC-20695,Steve Chapman,Central,Indiana,Richmond,1/1/2020,12/16/2011,High,SMS
Dp-13240,Dean percer,East,New York,New York City,1/1/2020,5/26/2011,Low,Phone
LR-17035,Lisa Ryan,East,Pennsylvania,Philadelphia,1/1/2020,9/7/2011,Medium,Email
TS-21370,Todd Sumrall,West,Arizona,Phoenix,1/1/2020,10/28/2011,Low,Phone
SW-20350,Sean Wendt,East,Ohio,Cleveland,1/1/2020,4/10/2013,Medium,Phone
TH-21100,Thea Hendricks,East,Ohio,Toledo,1/1/2020,9/27/2011,High,Email
SS-20410,Shahid Shariari,West,California,Los Angeles,1/1/2020,5/30/2011,Medium,SMS
MZ-17515,Mary Zewe,East,New York,New York City,1/1/2020,4/4/2011,Medium,Email
JE-15475,Jeremy Ellison,West,California,San Diego,1/1/2020,3/16/2012,Low,SMS
RF-19735,Roland Fjeld,Central,Oklahoma,Oklahoma City,1/1/2020,8/6/2011,Medium,Email
CV-12295,Christina VanderZanden,Central,Illinois,Chicago,1/1/2020,3/28/2011,Medium,SMS
VG-21790,Vivek Gonzalez,West,California,San Francisco,1/1/2020,8/8/2011,Low,Phone
BB-11545,Brenda Bowman,East,New Jersey,Vineland,1/1/2020,6/5/2012,High,Email
HR-14770,Hallie Redmond,Central,Wisconsin,Milwaukee,1/1/2020,3/1/2011,High,SMS
SC-20260,Scott Cohen,West,Washington,Seattle,1/1/2020,4/6/2011,High,SMS
EG-13900,Emily Grady,Central,Illinois,Naperville,1/1/2020,11/2/2012,Low,Email
TS-21370,Todd Sumrall,East,Delaware,Wilmington,1/1/2020,10/28/2011,Low,Email
AI-10855,Arianne Irving,West,California,Los Angeles,1/1/2020,4/28/2011,Low,Email
DD-13570,Dorothy Dickinson,Central,Illinois,Chicago,1/1/2020,3/31/2011,Medium,Phone
AB-10060,Adam Bellavance,West,Washington,Des Moines,1/1/2020,9/18/2012,Low,SMS
KB-16240,Karen Bern,East,Pennsylvania,Philadelphia,1/1/2020,3/31/2011,High,SMS
JC-15775,John Castell,South,Georgia,Atlanta,1/1/2020,9/14/2011,Low,Email
AH-10465,Amy Hunt,Central,Texas,Dallas,1/1/2020,1/3/2012,Low,SMS
NM-18520,Neoma Murray,West,California,Moreno Valley,1/1/2020,9/8/2012,High,SMS
TP-21130,Theone Pippenger,South,Kentucky,Georgetown,1/1/2020,4/14/2012,Low,Email
DL-12925,Daniel Lacy,Central,Minnesota,Minneapolis,1/1/2020,9/9/2011,Low,Phone
CA-12265,Christina Anderson,East,Delaware,Wilmington,1/1/2020,3/25/2011,Medium,Email
SC-20380,Shahid Collister,South,North Carolina,Burlington,1/1/2020,3/1/2011,Medium,Phone
TT-21460,Tonja Turnell,West,California,Los Angeles,1/1/2020,12/8/2012,High,Phone
MA-17560,Matt Abelman,Central,Michigan,Trenton,1/1/2020,8/8/2011,High,Email
JM-16195,Justin MacKendrick,West,California,San Francisco,1/1/2020,4/30/2011,Medium,Phone
MB-18085,Mick Brown,West,California,Los Angeles,1/1/2020,1/6/2011,High,Email
SV-20365,Seth Vernon,Central,Texas,Houston,1/1/2020,1/12/2011,Medium,Email
CG-12040,Catherine Glotzbach,Central,Wisconsin,Milwaukee,1/1/2020,6/1/2012,Medium,SMS
BD-11500,Bradley Drucker,West,California,San Francisco,1/1/2020,2/2/2011,Medium,Email
JK-15640,Jim Kriz,East,Ohio,Cleveland,1/1/2020,9/19/2011,Medium,Phone
JM-15580,Jill Matthias,South,North Carolina,Monroe,1/1/2020,4/15/2013,Low,Email
SC-20230,Scot Coram,East,Massachusetts,Lowell,1/1/2020,6/7/2013,High,Phone
ME-17320,Maria Etezadi,Central,Texas,Dallas,1/1/2020,1/7/2011,High,SMS
KN-16390,Katherine Nockton,East,Pennsylvania,Philadelphia,1/1/2020,12/2/2011,High,SMS
HM-14860,Harry Marie,West,Colorado,Loveland,1/1/2020,7/21/2011,Medium,Phone
JM-15580,Jill Matthias,West,Colorado,Loveland,1/1/2020,4/15/2013,Medium,Email
KH-16690,Kristen Hastings,East,Rhode Island,Woonsocket,1/1/2020,3/21/2011,High,Email
BK-11260,Berenike Kampe,Central,Illinois,Chicago,1/1/2020,8/3/2011,High,Email
PN-18775,Parhena Norris,West,California,Bakersfield,1/1/2020,8/7/2012,Medium,Phone
AZ-10750,Annie Zypern,Central,Texas,Dallas,1/1/2020,3/17/2011,Low,Phone
GM-14500,Gene McClure,East,Pennsylvania,Philadelphia,1/1/2020,8/9/2011,High,SMS
BM-11785,Bryan Mills,South,Florida,Deltona,1/1/2020,6/6/2011,Medium,SMS
NH-18610,Nicole Hansen,South,Georgia,Columbus,1/1/2020,3/2/2011,Low,Phone
PN-18775,Parhena Norris,South,Tennessee,Nashville,1/1/2020,8/7/2012,Low,Email
EH-13765,Edward Hooks,East,Pennsylvania,Philadelphia,1/1/2020,4/12/2011,Low,Phone
HA-14905,Helen Abelman,Central,Illinois,Chicago,1/1/2020,6/30/2011,Low,SMS
AB-10150,Aimee Bixby,Central,Texas,Dallas,1/1/2020,3/5/2011,Medium,Email
MS-17365,Maribeth Schnelling,West,New Mexico,Carlsbad,1/1/2020,9/9/2011,Low,SMS
DD-13570,Dorothy Dickinson,East,Pennsylvania,Philadelphia,1/1/2020,3/31/2011,High,SMS
MT-17815,Meg Tillman,East,New York,New York City,1/1/2020,11/6/2012,Low,Email
GM-14500,Gene McClure,East,New York,Oceanside,1/1/2020,8/9/2011,Low,Email
KB-16585,Ken Black,South,Louisiana,Lafayette,1/1/2020,4/4/2011,High,Phone
DM-13015,Darrin Martin,East,New York,New York City,1/1/2020,9/14/2011,High,Email
BP-11185,Ben Peterman,West,California,Anaheim,1/1/2020,3/24/2012,Medium,Email
EP-13915,Emily Phan,South,Florida,Deltona,1/1/2020,7/6/2011,Low,SMS
FG-14260,Frank Gastineau,East,New York,New York City,1/1/2020,5/21/2011,Medium,Phone
AB-10255,Alejandro Ballentine,West,Washington,Seattle,1/1/2020,7/22/2011,Medium,Email
RD-19480,Rick Duston,West,California,San Diego,1/1/2020,6/8/2011,High,SMS
TS-21430,Tom Stivers,Central,Oklahoma,Oklahoma City,1/1/2020,7/30/2011,Low,Email
JA-15970,Joseph Airdo,East,New York,Mount Vernon,1/1/2020,9/17/2011,Medium,SMS
SW-20455,Shaun Weien,West,California,San Francisco,1/1/2020,6/22/2012,Medium,Phone
FP-14320,Frank Preis,East,New York,New York City,1/1/2020,12/7/2011,High,Email
JL-15175,James Lanier,West,Arizona,Chandler,1/1/2020,12/31/2011,High,Email
JG-15160,James Galang,East,New York,Long Beach,1/1/2020,5/30/2011,Medium,SMS
LS-17200,Luke Schmidt,West,Montana,Helena,1/1/2020,10/18/2011,Medium,Email
CS-11860,Cari Schnelling,East,New York,New York City,1/1/2020,5/2/2011,High,Phone
KW-16570,Kelly Williams,Central,Missouri,Kirkwood,1/1/2020,9/30/2011,Medium,Email
GH-14410,Gary Hansen,Central,Illinois,Chicago,1/1/2020,7/9/2011,High,Phone
AG-10495,Andrew Gjertsen,West,Arizona,Peoria,1/1/2020,1/4/2012,High,SMS
TS-21430,Tom Stivers,West,Washington,Seattle,1/1/2020,7/30/2011,Medium,SMS
AJ-10945,Ashley Jarboe,Central,Michigan,Taylor,1/1/2020,3/3/2011,High,SMS
SJ-20215,Sarah Jordon,West,California,Pasadena,1/1/2020,2/9/2012,High,Phone
SC-20020,Sam Craven,Central,Michigan,Midland,1/1/2020,3/3/2011,High,SMS
LA-16780,Laura Armstrong,Central,Michigan,Detroit,1/1/2020,4/29/2011,High,SMS
FC-14335,Fred Chung,West,Colorado,Pueblo,1/1/2020,10/10/2011,Low,SMS
CA-12265,Christina Anderson,Central,Texas,Waco,1/1/2020,3/25/2011,Low,SMS
JH-15985,Joseph Holt,West,California,San Francisco,1/1/2020,8/9/2011,High,Email
AJ-10795,Anthony Johnson,East,New York,New York City,1/1/2020,5/14/2011,Low,SMS
BT-11395,Bill Tyler,West,California,Los Angeles,1/1/2020,10/28/2011,Low,Phone
DJ-13510,Don Jones,East,Rhode Island,Woonsocket,1/1/2020,8/17/2011,Low,SMS
AG-10675,Anna Gayman,South,Georgia,Columbus,1/1/2020,5/7/2012,Medium,Phone
JD-15790,John Dryer,South,Florida,Jacksonville,1/1/2020,4/2/2012,High,Email
EH-14125,Eugene Hildebrand,East,Pennsylvania,Philadelphia,1/1/2020,10/19/2011,Medium,Email
ZC-21910,Zuschuss Carroll,Central,Indiana,Columbus,1/1/2020,10/13/2011,Low,Email
XP-21865,Xylona Preis,Central,Texas,Pasadena,1/1/2020,1/21/2011,Medium,SMS
DK-12985,Darren Koutras,West,California,San Francisco,1/1/2020,11/24/2011,High,SMS
CS-12250,Chris Selesnick,South,South Carolina,Columbia,1/1/2020,1/14/2011,Medium,SMS
AI-10855,Arianne Irving,West,Washington,Kent,1/1/2020,4/28/2011,High,Phone
AA-10315,Alex Avila,Central,Texas,Round Rock,1/1/2020,3/31/2011,High,Email
RE-19450,Richard Eichhorn,West,California,Oakland,1/1/2020,6/3/2011,High,Phone
TM-21010,Tamara Manning,East,New York,Auburn,1/1/2020,2/22/2011,High,Phone
YS-21880,Yana Sorensen,East,Delaware,Newark,1/1/2020,1/12/2012,Medium,SMS
CM-12445,Chuck Magee,West,California,Redlands,1/1/2020,6/9/2011,Medium,Phone
JB-16000,Joy Bell-,Central,Michigan,Roseville,1/1/2020,1/10/2013,Medium,SMS
LC-16930,Linda Cazamias,East,New York,New York City,1/1/2020,2/21/2011,High,Email
CA-12775,Cynthia Arntzen,Central,Michigan,Detroit,1/1/2020,6/28/2011,Low,Email
SR-20425,Sharelle Roach,Central,Michigan,Detroit,1/1/2020,6/14/2011,Medium,SMS
PP-18955,Paul Prost,Central,Missouri,Springfield,1/1/2020,8/26/2011,High,Phone
JM-15865,John Murray,West,California,Los Angeles,1/1/2020,11/19/2011,Medium,Email
AS-10090,Adam Shillingsburg,East,New York,New York City,1/1/2020,9/22/2011,Medium,Phone
LS-16975,Lindsay Shagiari,West,California,San Francisco,1/1/2020,10/20/2011,High,SMS
SA-20830,Sue Ann Reed,West,California,Fresno,1/1/2020,2/23/2011,Low,SMS
LS-17200,Luke Schmidt,South,Arkansas,Texarkana,1/1/2020,10/18/2011,High,Email
TM-21490,Tony Molinari,West,California,San Francisco,1/1/2020,3/31/2014,Medium,SMS
TT-21265,Tim Taslimi,Central,Indiana,Indianapolis,1/1/2020,8/15/2012,Low,Email
DN-13690,Duane Noonan,East,Maryland,Columbia,1/1/2020,9/20/2011,High,SMS
EB-14110,Eugene Barchas,West,California,San Jose,1/1/2020,4/13/2012,Low,SMS
CM-11815,Candace McMahon,West,Washington,Seattle,1/1/2020,11/14/2011,Medium,SMS
HM-14860,Harry Marie,Central,Texas,Carrollton,1/1/2020,7/21/2011,Medium,SMS
KM-16375,Katherine Murray,South,Virginia,Arlington,1/1/2020,7/20/2011,Medium,Email
BF-11020,Barry Französisch,West,California,Los Angeles,1/1/2020,2/16/2011,Low,Phone
JE-15745,Joel Eaton,Central,Illinois,Frankfort,1/1/2020,6/22/2011,High,Email
EJ-14155,Eva Jacobs,West,Washington,Seattle,1/1/2020,3/3/2011,Medium,SMS
BN-11470,Brad Norvell,East,Pennsylvania,Philadelphia,1/1/2020,9/12/2011,Low,SMS
EC-14050,Erin Creighton,South,Georgia,Columbus,1/1/2020,12/17/2011,High,Email
TT-21220,Thomas Thornton,South,Virginia,Virginia Beach,1/1/2020,9/23/2011,High,Email
NP-18685,Nora Pelletier,West,Washington,Des Moines,1/1/2020,3/7/2011,High,SMS
AH-10195,Alan Haines,East,Pennsylvania,Bethlehem,1/1/2020,3/5/2012,Medium,Email
CC-12145,Charles Crestani,Central,Oklahoma,Oklahoma City,1/1/2020,7/20/2011,Medium,Phone
DL-13315,Delfina Latchford,West,California,Rancho Cucamonga,1/1/2020,1/17/2011,Low,Email
SZ-20035,Sam Zeldin,Central,Texas,Houston,1/1/2020,9/7/2011,Medium,Email
MH-18115,Mick Hernandez,East,New York,Yonkers,1/1/2020,8/24/2013,High,Email
CB-12025,Cassandra Brandow,West,California,San Francisco,1/1/2020,3/21/2011,Low,Phone
JO-15145,Jack O'Briant,West,California,Los Angeles,1/1/2020,1/7/2011,High,Email
PA-19060,Pete Armstrong,South,Florida,Miami,1/1/2020,5/17/2011,High,SMS
SV-20785,Stewart Visinsky,East,Vermont,Burlington,1/1/2020,4/12/2011,High,SMS
KL-16555,Kelly Lampkin,South,Arkansas,Fayetteville,1/1/2020,6/15/2011,Medium,Email
BC-11125,Becky Castell,Central,Texas,Odessa,1/1/2020,7/6/2011,Medium,Phone
PO-18850,Patrick O'Brill,South,Virginia,Virginia Beach,1/1/2020,11/2/2011,High,Email
AG-10675,Anna Gayman,Central,Wisconsin,Milwaukee,1/1/2020,5/7/2012,Low,SMS
SP-20860,Sung Pak,Central,Minnesota,Rochester,1/1/2020,12/15/2011,Medium,Email
LH-17020,Lisa Hazard,West,Colorado,Louisville,1/1/2020,9/8/2011,Low,Email
AD-10180,Alan Dominguez,West,California,San Francisco,1/1/2020,11/19/2011,Low,SMS
KT-16465,Kean Takahito,Central,Texas,Houston,1/1/2020,9/8/2011,Medium,Email
PJ-19015,Pauline Johnson,South,Florida,Miami,1/1/2020,4/7/2011,Low,Phone
MC-18100,Mick Crebagga,East,Ohio,Medina,1/1/2020,6/18/2011,Medium,SMS
BO-11350,Bill Overfelt,Central,Minnesota,Roseville,1/1/2020,1/3/2013,Medium,Email
DP-13000,Darren Powers,Central,Texas,Houston,1/1/2020,1/4/2011,Low,Email
TM-21490,Tony Molinari,East,New York,Yonkers,1/1/2020,3/31/2014,High,Phone
DV-13045,Darrin Van Huff,West,California,San Diego,1/1/2020,6/13/2013,Medium,SMS
AH-10690,Anna Häberlin,South,Virginia,Springfield,1/1/2020,4/2/2011,Medium,Email
AB-10165,Alan Barnes,Central,Illinois,Decatur,1/1/2020,11/16/2011,Medium,Email
JS-15940,Joni Sundaresam,Central,Texas,Garland,1/1/2020,5/3/2011,Low,Phone
BV-11245,Benjamin Venier,East,New York,Oceanside,1/1/2020,3/26/2012,High,Phone
NC-18415,Nathan Cano,Central,Texas,Houston,1/1/2020,5/3/2011,High,SMS
SU-20665,Stephanie Ulpright,South,North Carolina,Greenville,1/1/2020,12/5/2012,Medium,Phone
DJ-13510,Don Jones,West,California,San Francisco,1/1/2020,8/17/2011,Medium,Email
DL-12865,Dan Lawera,South,North Carolina,Greensboro,1/1/2020,6/29/2011,High,Email
Dp-13240,Dean percer,South,Tennessee,Knoxville,1/1/2020,5/26/2011,Low,Email
TM-21010,Tamara Manning,Central,Nebraska,Grand Island,1/1/2020,2/22/2011,Medium,SMS
TZ-21580,Tracy Zic,West,California,Lakewood,1/1/2020,11/11/2011,Medium,SMS
SC-20260,Scott Cohen,East,Massachusetts,Lawrence,1/1/2020,4/6/2011,High,Email
LS-17230,Lycoris Saunders,West,California,Los Angeles,1/1/2020,1/7/2011,Low,Email
MV-18190,Mike Vittorini,Central,Texas,Houston,1/1/2020,1/31/2011,High,Phone
BD-11620,Brian DeCherney,East,New York,New York City,1/1/2020,6/30/2011,High,SMS
CV-12295,Christina VanderZanden,East,New York,New York City,1/1/2020,3/28/2011,Medium,SMS
KB-16315,Karl Braun,East,Delaware,Newark,1/1/2020,8/26/2011,Low,Email
ME-18010,Michelle Ellison,West,Washington,Seattle,1/1/2020,7/21/2011,Medium,Email
AJ-10780,Anthony Jacobs,West,Arizona,Scottsdale,1/1/2020,1/11/2011,Medium,Phone
DV-13465,Dianna Vittorini,East,New York,Oceanside,1/1/2020,6/22/2011,Medium,Email
JK-15325,Jason Klamczynski,Central,Texas,Dallas,1/1/2020,11/21/2011,Low,SMS
SH-20395,Shahid Hopkins,East,New York,Rochester,1/1/2020,11/2/2011,Low,Phone
CS-12250,Chris Selesnick,Central,Minnesota,Woodbury,1/1/2020,1/14/2011,Low,Email
LH-16900,Lena Hernandez,Central,Illinois,Park Ridge,1/1/2020,8/19/2011,Low,Phone
YC-21895,Yoseph Carroll,Central,Texas,Dallas,1/1/2020,11/17/2011,High,Email
CY-12745,Craig Yedwab,South,Louisiana,Monroe,1/1/2020,12/12/2011,Medium,Email
AH-10030,Aaron Hawkins,West,California,Los Angeles,1/1/2020,4/22/2011,Medium,Phone
AR-10540,Andy Reiter,West,California,San Francisco,1/1/2020,11/25/2011,Medium,Phone
SS-20590,Sonia Sunley,West,California,San Francisco,1/1/2020,8/5/2011,Low,Phone
DW-13585,Dorothy Wardle,South,North Carolina,Fayetteville,1/1/2020,8/24/2011,High,Phone
NC-18625,Noah Childs,Central,Texas,Dallas,1/1/2020,10/29/2011,Medium,Email
CD-11920,Carlos Daly,Central,Kansas,Wichita,1/1/2020,3/24/2011,Low,Email
DW-13195,David Wiener,West,Oregon,Springfield,1/1/2020,1/19/2011,High,Phone
EH-13990,Erica Hackney,Central,Texas,Houston,1/1/2020,1/16/2011,High,Email
BD-11320,Bill Donatelli,West,Washington,Seattle,1/1/2020,5/31/2012,Medium,Email
KH-16630,Ken Heidel,East,Ohio,Akron,1/1/2020,11/1/2011,Low,SMS
NH-18610,Nicole Hansen,Central,Michigan,Oak Park,1/1/2020,3/2/2011,Low,Email
AG-10495,Andrew Gjertsen,Central,Texas,Houston,1/1/2020,1/4/2012,High,Phone
RP-19855,Roy Phan,West,Washington,Seattle,1/1/2020,4/5/2011,High,SMS
NB-18655,Nona Balk,East,Pennsylvania,Philadelphia,1/1/2020,12/5/2011,Medium,SMS
JM-15580,Jill Matthias,West,California,Los Angeles,1/1/2020,4/15/2013,Medium,Phone
DM-13525,Don Miller,Central,Texas,Houston,1/1/2020,7/5/2011,Medium,SMS
CC-12220,Chris Cortes,East,Pennsylvania,Philadelphia,1/1/2020,9/9/2011,Medium,Phone
GA-14725,Guy Armstrong,South,Arkansas,Rogers,1/1/2020,2/12/2011,Low,Phone
CV-12805,Cynthia Voltz,West,California,Los Angeles,1/1/2020,5/10/2013,High,Email
NC-18535,Nick Crebassa,West,Washington,Seattle,1/1/2020,7/23/2011,Low,SMS
GR-14560,Georgia Rosenberg,East,Delaware,Wilmington,1/1/2020,11/19/2011,Medium,SMS
JG-15805,John Grady,West,Utah,Provo,1/1/2020,4/5/2011,Medium,Phone
EB-13750,Edward Becker,West,California,San Francisco,1/1/2020,3/12/2012,Medium,Email
MC-17605,Matt Connell,West,California,Los Angeles,1/1/2020,3/19/2011,High,Email
BM-11650,Brian Moss,East,Ohio,Lancaster,1/1/2020,7/9/2011,High,Email
ML-18265,Muhammed Lee,West,Washington,Seattle,1/1/2020,5/31/2012,Low,Email
AH-10195,Alan Haines,East,New York,New York City,1/1/2020,3/5/2012,High,Email
TZ-21580,Tracy Zic,West,California,Los Angeles,1/1/2020,11/11/2011,Low,Email
DM-13345,Denise Monton,West,California,San Francisco,1/1/2020,11/3/2011,Low,Email
TS-21505,Tony Sayre,West,New Mexico,Clovis,1/1/2020,12/20/2011,Low,Phone
TB-21625,Trudy Brown,Central,Kansas,Wichita,1/1/2020,8/6/2011,Low,Phone
LC-16870,Lena Cacioppo,Central,Illinois,Chicago,1/1/2020,5/3/2012,Low,Phone
AM-10360,Alice McCarthy,Central,Nebraska,Omaha,1/1/2020,10/6/2011,Low,Email
JE-15715,Joe Elijah,Central,Texas,Houston,1/1/2020,8/25/2011,Low,Phone
PJ-18835,Patrick Jones,South,Kentucky,Richmond,1/1/2020,5/28/2011,Medium,Phone
JF-15490,Jeremy Farry,East,Connecticut,Waterbury,1/1/2020,10/19/2011,Medium,Phone
NM-18520,Neoma Murray,West,California,Los Angeles,1/1/2020,9/8/2012,Low,Email
MH-17290,Marc Harrigan,West,California,Los Angeles,1/1/2020,4/26/2011,High,SMS
SZ-20035,Sam Zeldin,West,California,San Francisco,1/1/2020,9/7/2011,Medium,Email
PR-18880,Patrick Ryan,South,Florida,Saint Petersburg,1/1/2020,9/5/2011,Low,SMS
FC-14245,Frank Carlisle,East,Ohio,Lakewood,1/1/2020,6/13/2012,Medium,Email
LH-16750,Larry Hughes,West,Arizona,Chandler,1/1/2020,9/21/2011,High,Phone
DM-13525,Don Miller,South,Florida,Palm Coast,1/1/2020,7/5/2011,Medium,Phone
EH-14185,Evan Henry,East,New York,New York City,1/1/2020,5/22/2011,High,SMS
TC-21295,Toby Carlisle,South,Florida,Jupiter,1/1/2020,10/14/2011,Medium,Email
AI-10855,Arianne Irving,West,Arizona,Glendale,1/1/2020,4/28/2011,Medium,Email
JM-15535,Jessica Myrick,East,New York,New York City,1/1/2020,9/13/2011,High,SMS
BE-11335,Bill Eplett,Central,Texas,Houston,1/1/2020,1/15/2013,Low,Email
TA-21385,Tom Ashbrook,Central,Kansas,Olathe,1/1/2020,9/12/2011,High,Email
KN-16705,Kristina Nunn,West,Nevada,Sparks,1/1/2020,3/2/2011,Medium,Phone
PJ-18835,Patrick Jones,Central,Illinois,Rockford,1/1/2020,5/28/2011,Medium,SMS
MC-17605,Matt Connell,East,Pennsylvania,Philadelphia,1/1/2020,3/19/2011,Medium,Email
BS-11755,Bruce Stewart,West,Washington,Edmonds,1/1/2020,5/18/2011,High,Email
TS-21205,Thomas Seio,South,North Carolina,Asheville,1/1/2020,3/21/2011,Low,SMS
BD-11725,Bruce Degenhardt,West,California,Los Angeles,1/1/2020,7/3/2012,High,SMS
TS-21340,Toby Swindell,West,Arizona,Scottsdale,1/1/2020,1/20/2011,Low,SMS
ST-20530,Shui Tom,Central,Texas,Houston,1/1/2020,2/15/2011,High,SMS
DB-13210,Dean Braden,West,California,San Francisco,1/1/2020,3/22/2012,High,SMS
KF-16285,Karen Ferguson,West,California,San Diego,1/1/2020,9/26/2011,Low,SMS
JM-16195,Justin MacKendrick,East,Ohio,Hamilton,1/1/2020,4/30/2011,Low,Email
TS-21505,Tony Sayre,West,Colorado,Parker,1/1/2020,12/20/2011,High,Phone
YC-21895,Yoseph Carroll,Central,Nebraska,Fremont,1/1/2020,11/17/2011,High,Phone
Dp-13240,Dean percer,Central,Minnesota,Maple Grove,1/1/2020,5/26/2011,Medium,Phone
SJ-20500,Shirley Jackson,East,Delaware,Newark,1/1/2020,8/31/2011,Low,SMS
KB-16240,Karen Bern,South,Florida,Miami,1/1/2020,3/31/2011,Low,Email
CS-12250,Chris Selesnick,West,California,San Diego,1/1/2020,1/14/2011,Low,SMS
EB-13870,Emily Burns,South,Florida,Miami,1/1/2020,5/5/2011,Low,SMS
PB-19150,Philip Brown,South,Florida,Miami,1/1/2020,7/14/2011,Low,SMS
MT-18070,Michelle Tran,Central,Texas,San Antonio,1/1/2020,9/25/2011,Low,SMS
BF-11020,Barry Französisch,South,Florida,Jacksonville,1/1/2020,2/16/2011,Medium,SMS
CG-12520,Claire Gute,Central,Texas,Houston,1/1/2020,10/15/2012,Medium,SMS
DH-13675,Duane Huffman,West,California,San Francisco,1/1/2020,8/12/2011,Medium,Email
SC-20440,Shaun Chance,East,Pennsylvania,Philadelphia,1/1/2020,8/17/2012,Low,SMS
HG-15025,Hunter Glantz,East,Ohio,Marion,1/1/2020,10/14/2011,Low,Email
TH-21115,Thea Hudgings,East,Pennsylvania,Philadelphia,1/1/2020,9/23/2011,Low,SMS
JE-15745,Joel Eaton,West,California,Los Angeles,1/1/2020,6/22/2011,Medium,SMS
PG-18820,Patrick Gardner,South,Georgia,Smyrna,1/1/2020,5/9/2011,Medium,SMS
MB-17305,Maria Bertelson,West,California,San Francisco,1/1/2020,8/8/2011,High,SMS
JH-15430,Jennifer Halladay,West,Oregon,Medford,1/1/2020,2/25/2011,Low,SMS
KC-16255,Karen Carlisle,South,Alabama,Huntsville,1/1/2020,9/8/2011,Medium,SMS
MS-17980,Michael Stewart,East,Pennsylvania,Philadelphia,1/1/2020,6/30/2011,Medium,SMS
CK-12205,Chloris Kastensmidt,West,California,Santa Clara,1/1/2020,3/11/2011,Medium,SMS
SJ-20125,Sanjit Jacobs,West,California,Long Beach,1/1/2020,9/22/2012,Medium,SMS
EA-14035,Erin Ashbrook,West,California,Los Angeles,1/1/2020,9/13/2011,Low,Email
MG-17890,Michael Granlund,West,California,Santa Barbara,1/1/2020,12/29/2011,Medium,Email
AB-10255,Alejandro Ballentine,East,New York,New York City,1/1/2020,7/22/2011,High,SMS
SC-20260,Scott Cohen,South,Florida,Jacksonville,1/1/2020,4/6/2011,High,SMS
TB-21355,Todd Boyes,Central,Texas,Cedar Hill,1/1/2020,1/25/2013,Medium,SMS
JK-16090,Juliana Krohn,Central,Nebraska,Omaha,1/1/2020,4/21/2012,Low,Phone
CK-12595,Clytie Kelty,South,Arkansas,Little Rock,1/1/2020,12/26/2011,High,Phone
SS-20590,Sonia Sunley,Central,Nebraska,Norfolk,1/1/2020,8/5/2011,Medium,Phone
MG-17890,Michael Granlund,East,New Hampshire,Concord,1/1/2020,12/29/2011,Medium,Email
JM-16195,Justin MacKendrick,West,Utah,Draper,1/1/2020,4/30/2011,Medium,Email
SG-20470,Sheri Gordon,West,California,San Francisco,1/1/2020,7/26/2011,High,SMS
DB-12970,Darren Budd,Central,Texas,Houston,1/1/2020,11/12/2011,Medium,Email
JW-15220,Jane Waco,South,Alabama,Montgomery,1/1/2020,4/30/2012,Low,Email
KD-16495,Keith Dawkins,South,Mississippi,Jackson,1/1/2020,9/28/2011,Medium,SMS
IL-15100,Ivan Liston,West,Nevada,North Las Vegas,1/1/2020,8/1/2011,Medium,Email
JE-15610,Jim Epp,South,Georgia,Atlanta,1/1/2020,10/14/2011,High,Email
SU-20665,Stephanie Ulpright,Central,Illinois,Chicago,1/1/2020,12/5/2012,Medium,SMS
